  id  |        name        |  country   | byear | position 
------+--------------------+------------+-------+----------
 KN01 | Keylor Navas       | Costa Rica |  1986 | GK
 KC13 | Kiko Casilla       | Spain      |  1986 | GK
 TC25 | Thibaut Courtois   | Belgium    |  1992 | GK
 DC02 | Daniel Carvajal    | Spain      |  1992 | DF
 JV03 | Jesús Vallejo      | Spain      |  1997 | DF
 SR04 | Sergio Ramos       | Spain      |  1986 | DF
 RV05 | Raphael Varane     | France     |  1993 | DF
 NF06 | Nacho              | Spain      |  1990 | DF
 MV12 | Marcelo            | Brazil     |  1988 | DF
 AO19 | Alvaro Odriozola   | Spain      |  1995 | DF
 SR23 | Sergio Reguilón    | Spain      |  1996 | DF
 JS31 | Javier Sánchez     | Spain      |  1997 | DF
 TK08 | Toni Kroos         | Germany    |  1990 | MF
 LM10 | Luka Modric        | Croatia    |  1985 | MF
 CM14 | Casemiro           | Brazil     |  1992 | MF
 FV15 | Federico Valverde  | Uruguay    |  1998 | MF
 LV17 | Lucas Vázquez      | Spain      |  1991 | MF
 ML18 | Marcos Llorente    | Spain      |  1995 | MF
 MA20 | Marco Asensio      | Spain      |  1996 | MF
 IA22 | Isco               | Spain      |  1992 | MF
 DC24 | Dani Ceballos      | Spain      |  1996 | MF
 MD07 | Mariano Díaz       | Dominican  |  1993 | FW
 KB09 | Karim Benzema      | France     |  1987 | FW
 GB11 | Gareth Bale        | Wales      |  1989 | FW
 VJ28 | Vinicius Jr        | Brazil     |  2000 | FW
 MR35 | Mohamet Ramos      | Spain      |  2000 | GK
 TH15 | Theo Hernández     | France     |  1997 | DF
 AH19 | Achraf Hakimi      | Morocco    |  1998 | DF
 MK23 | Mateo Kovacic      | Croatia    |  1994 | MF
 CR07 | Cristiano Ronaldo  | Portugal   |  1985 | FW
 BM21 | Borja Mayoral      | Spain      |  1997 | FW
 RY25 | Ruben Yanez        | Spain      |  1993 | GK
 PP03 | Pepe               | Portugal   |  1983 | DF
 FC15 | Fábio Coentrão     | Portugal   |  1988 | DF
 DP23 | Danilo             | Brazil     |  1991 | DF
 AT27 | Álvaro Tejero      | Spain      |  1996 | DF
 JR10 | James Rodriguez    | Colombia   |  1991 | MF
 AM21 | Alvaro Morata      | Spain      |  1992 | FW
 DC21 | Denis Cheryshev    | Russia     |  1990 | MF
 JS20 | Jese               | Spain      |  1993 | FW
 IC01 | Iker Casillas      | Spain      |  1981 | GK
 FP25 | Fernando Pacheco   | Spain      |  1992 | GK
 AA17 | Álvaro Arbeloa     | Spain      |  1983 | DF
 SK06 | Sami Khedira       | Germany    |  1987 | MF
 LS16 | Lucas Silva        | Brazil     |  1993 | MF
 AI24 | Asier Illarramendi | Spain      |  1990 | MF
 AM26 | Álvaro Medrán      | Spain      |  1994 | MF
 LT35 | Lucas Torro        | Spain      |  1994 | MF
 JH14 | Javier Hernández   | Mexico     |  1988 | FW
(49 rows)

  id  |       player       | position |   date   |      competition      |  mid   |         match         | compid | year | rank |         enemy          | teamgoal | teamlost | playtime | goal | yellow | red 
 CR07 | Cristiano Ronaldo  | FW       | 15.10.21 | UEFA Champions League | l15y03 | Qualifying league     | CL     | 2015 |    1 | Paris Saint-Germain FC |        0 |        0 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 15.11.03 | UEFA Champions League | l15y04 | Qualifying league     | CL     | 2015 |    1 | Paris Saint-Germain FC |        1 |        0 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 15.11.25 | UEFA Champions League | l15y05 | Qualifying league     | CL     | 2015 |    1 | FC Shakhtar Donetsk    |        4 |        3 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 15.12.08 | UEFA Champions League | l15y06 | Qualifying league     | CL     | 2015 |    1 | Malmö FF               |        8 |        0 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.02.17 | UEFA Champions League | l15161 | Round16 1st leg       | CL     | 2015 |    1 | AS Roma                |        2 |        0 |       89 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.03.08 | UEFA Champions League | l15162 | Round16 2nd leg       | CL     | 2015 |    1 | AS Roma                |        2 |        0 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.04.06 | UEFA Champions League | l15081 | Quarter Final 1st leg | CL     | 2015 |    1 | VfL Wolfsburg          |        0 |        2 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.04.12 | UEFA Champions League | l15082 | Quarter Final 2nd leg | CL     | 2015 |    1 | VfL Wolfsburg          |        3 |        0 |       90 |    3 |      1 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.05.04 | UEFA Champions League | l15042 | Semi Final 2nd leg    | CL     | 2015 |    1 | Manchester City FC     |        1 |        0 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.05.28 | UEFA Champions League | l15011 | Final                 | CL     | 2015 |    1 | Atletico Madrid        |        1 |        1 |      120 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.09.14 | UEFA Champions League | l16y01 | Qualifying league     | CL     | 2016 |    1 | Sporting Clube         |        2 |        1 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.09.27 | UEFA Champions League | l16y02 | Qualifying league     | CL     | 2016 |    1 | Borussia Dortmund      |        2 |        2 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.10.18 | UEFA Champions League | l16y03 | Qualifying league     | CL     | 2016 |    1 | Legia Warszawa         |        5 |        1 |       90 |    0 |      1 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.11.02 | UEFA Champions League | l16y04 | Qualifying league     | CL     | 2016 |    1 | Legia Warszawa         |        3 |        3 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.11.22 | UEFA Champions League | l16y05 | Qualifying league     | CL     | 2016 |    1 | Sporting Clube         |        2 |        1 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.12.07 | UEFA Champions League | l16y06 | Qualifying league     | CL     | 2016 |    1 | Borussia Dortmund      |        2 |        2 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.12.15 | FIFA Club World Cup   | w16f04 | Semi Final            | CW     | 2016 |    1 | CF América             |        2 |        0 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 16.12.18 | FIFA Club World Cup   | w16f02 | Final                 | CW     | 2016 |    1 | Kashima Antlers        |        4 |        2 |      112 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.02.15 | UEFA Champions League | l16161 | Round16 1st leg       | CL     | 2016 |    1 | SSC Napoli             |        3 |        1 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.03.07 | UEFA Champions League | l16162 | Round16 2nd leg       | CL     | 2016 |    1 | SSC Napoli             |        3 |        1 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.04.12 | UEFA Champions League | l16081 | Quarter Final 1st leg | CL     | 2016 |    1 | FC Bayern München      |        2 |        1 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.04.18 | UEFA Champions League | l16082 | Quarter Final 2nd leg | CL     | 2016 |    1 | FC Bayern München      |        4 |        2 |      120 |    3 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.05.02 | UEFA Champions League | l16041 | Semi Final 1st leg    | CL     | 2016 |    1 | Atletico Madrid        |        3 |        0 |       90 |    3 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.05.10 | UEFA Champions League | l16042 | Semi Final 2nd leg    | CL     | 2016 |    1 | Atletico Madrid        |        1 |        2 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.06.03 | UEFA Champions League | l16011 | Final                 | CL     | 2016 |    1 | Juventus FC            |        4 |        1 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.09.13 | UEFA Champions League | l17y01 | Qualifying league     | CL     | 2017 |    1 | APOEL                  |        3 |        0 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.09.26 | UEFA Champions League | l17y02 | Qualifying league     | CL     | 2017 |    1 | Borussia Dortmund      |        3 |        1 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.10.17 | UEFA Champions League | l17y03 | Qualifying league     | CL     | 2017 |    1 | Tottenham Hotspur FC   |        1 |        1 |       90 |    1 |      1 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.11.01 | UEFA Champions League | l17y04 | Qualifying league     | CL     | 2017 |    1 | Tottenham Hotspur FC   |        1 |        3 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.11.21 | UEFA Champions League | l17y05 | Qualifying league     | CL     | 2017 |    1 | APOEL                  |        6 |        0 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.12.06 | UEFA Champions League | l17y06 | Qualifying league     | CL     | 2017 |    1 | Borussia Dortmund      |        3 |        2 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.12.13 | FIFA Club World Cup   | w17f04 | Semi Final            | CW     | 2017 |    1 | Al Jazira              |        2 |        1 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 17.12.16 | FIFA Club World Cup   | w17f02 | Final                 | CW     | 2017 |    1 | Gremio                 |        1 |        0 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 18.02.14 | UEFA Champions League | l17161 | Round16 1st leg       | CL     | 2017 |    1 | Paris Saint-Germain FC |        3 |        1 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 18.03.06 | UEFA Champions League | l17162 | Round16 2nd leg       | CL     | 2017 |    1 | Paris Saint-Germain FC |        2 |        1 |       90 |    1 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 18.04.03 | UEFA Champions League | l17081 | Quarter Final 1st leg | CL     | 2017 |    1 | Juventus FC            |        3 |        0 |       90 |    2 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 18.04.11 | UEFA Champions League | l17082 | Quarter Final 2nd leg | CL     | 2017 |    1 | Juventus FC            |        1 |        3 |       90 |    0 |      1 |   0
 CR07 | Cristiano Ronaldo  | FW       | 18.04.25 | UEFA Champions League | l17041 | Semi Final 1st leg    | CL     | 2017 |    1 | FC Bayern München      |        2 |        1 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 18.05.01 | UEFA Champions League | l17042 | Semi Final 2nd leg    | CL     | 2017 |    1 | FC Bayern München      |        2 |        2 |       90 |    0 |      0 |   0
 CR07 | Cristiano Ronaldo  | FW       | 18.05.26 | UEFA Champions League | l17011 | Final                 | CL     | 2017 |    1 | Liverpool FC           |        3 |        1 |       90 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.09.13 | UEFA Champions League | l17y01 | Qualifying league     | CL     | 2017 |    1 | APOEL                  |        3 |        0 |       17 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.09.26 | UEFA Champions League | l17y02 | Qualifying league     | CL     | 2017 |    1 | Borussia Dortmund      |        3 |        1 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.10.17 | UEFA Champions League | l17y03 | Qualifying league     | CL     | 2017 |    1 | Tottenham Hotspur FC   |        1 |        1 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.11.01 | UEFA Champions League | l17y04 | Qualifying league     | CL     | 2017 |    1 | Tottenham Hotspur FC   |        1 |        3 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.11.21 | UEFA Champions League | l17y05 | Qualifying league     | CL     | 2017 |    1 | APOEL                  |        6 |        0 |       32 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.12.06 | UEFA Champions League | l17y06 | Qualifying league     | CL     | 2017 |    1 | Borussia Dortmund      |        3 |        2 |       32 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.12.13 | FIFA Club World Cup   | w17f04 | Semi Final            | CW     | 2017 |    1 | Al Jazira              |        2 |        1 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 17.12.16 | FIFA Club World Cup   | w17f02 | Final                 | CW     | 2017 |    1 | Gremio                 |        1 |        0 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 18.05.01 | UEFA Champions League | l17042 | Semi Final 2nd leg    | CL     | 2017 |    1 | FC Bayern München      |        2 |        2 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 18.09.19 | UEFA Champions League | l18y01 | Qualifying league     | CL     | 2018 |   16 | AS Roma                |        3 |        0 |        5 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 18.10.02 | UEFA Champions League | l18y02 | Qualifying league     | CL     | 2018 |   16 | PFC CSKA Moscow        |        0 |        1 |       90 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 18.11.07 | UEFA Champions League | l18y04 | Qualifying league     | CL     | 2018 |   16 | FC Viktoria Plzeň      |        5 |        0 |       90 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 18.11.27 | UEFA Champions League | l18y05 | Qualifying league     | CL     | 2018 |   16 | AS Roma                |        2 |        0 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 18.12.19 | FIFA Club World Cup   | w18f04 | Semi Final            | CW     | 2018 |    1 | Kashima Antlers        |        3 |        1 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 18.12.22 | FIFA Club World Cup   | w18f02 | Final                 | CW     | 2018 |    1 | Al Ain                 |        4 |        1 |       20 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 19.02.13 | UEFA Champions League | l18161 | Round16 1st leg       | CL     | 2018 |   16 | AFC Ajax               |        2 |        1 |        0 |    0 |      0 |   0
 DC24 | Dani Ceballos      | MF       | 19.03.05 | UEFA Champions League | l18162 | Round16 2nd leg       | CL     | 2018 |   16 | AFC Ajax               |        1 |        4 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 14.10.01 | UEFA Champions League | l14y02 | Qualifying league     | CL     | 2014 |    2 | PFC Ludogorets Razgrad |        2 |        1 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 14.10.22 | UEFA Champions League | l14y03 | Qualifying league     | CL     | 2014 |    2 | Liverpool FC           |        3 |        0 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 14.12.09 | UEFA Champions League | l14y06 | Qualifying league     | CL     | 2014 |    2 | PFC Ludogorets Razgrad |        4 |        0 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 14.12.16 | FIFA Club World Cup   | w14f04 | Semi Final            | CW     | 2014 |    1 | Cruz Azul              |        4 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 14.12.20 | FIFA Club World Cup   | w14f02 | Final                 | CW     | 2014 |    1 | San Lorenzo            |        2 |        0 |       73 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 15.02.18 | UEFA Champions League | l14161 | Round16 1st leg       | CL     | 2014 |    2 | FC Schalke 04          |        2 |        0 |       82 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 15.04.14 | UEFA Champions League | l14081 | Quarter Final 1st leg | CL     | 2014 |    2 | Atletico Madrid        |        0 |        0 |       85 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 15.04.22 | UEFA Champions League | l14082 | Quarter Final 2nd leg | CL     | 2014 |    2 | Atletico Madrid        |        1 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 15.05.05 | UEFA Champions League | l14041 | Semi Final 1st leg    | CL     | 2014 |    2 | Juventus FC            |        1 |        2 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 15.05.13 | UEFA Champions League | l14042 | Semi Final 2nd leg    | CL     | 2014 |    2 | Juventus FC            |        1 |        1 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 15.09.15 | UEFA Champions League | l15y01 | Qualifying league     | CL     | 2015 |    1 | FC Shakhtar Donetsk    |        4 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 15.09.30 | UEFA Champions League | l15y02 | Qualifying league     | CL     | 2015 |    1 | Malmö FF               |        2 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 15.11.25 | UEFA Champions League | l15y05 | Qualifying league     | CL     | 2015 |    1 | FC Shakhtar Donetsk    |        4 |        3 |       90 |    1 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 16.02.17 | UEFA Champions League | l15161 | Round16 1st leg       | CL     | 2015 |    1 | AS Roma                |        2 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.03.08 | UEFA Champions League | l15162 | Round16 2nd leg       | CL     | 2015 |    1 | AS Roma                |        2 |        0 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.04.06 | UEFA Champions League | l15081 | Quarter Final 1st leg | CL     | 2015 |    1 | VfL Wolfsburg          |        0 |        2 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.04.12 | UEFA Champions League | l15082 | Quarter Final 2nd leg | CL     | 2015 |    1 | VfL Wolfsburg          |        3 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.04.26 | UEFA Champions League | l15041 | Semi Final 1st leg    | CL     | 2015 |    1 | Manchester City FC     |        0 |        0 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 16.05.04 | UEFA Champions League | l15042 | Semi Final 2nd leg    | CL     | 2015 |    1 | Manchester City FC     |        1 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.05.28 | UEFA Champions League | l15011 | Final                 | CL     | 2015 |    1 | Atletico Madrid        |        1 |        1 |       52 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 16.09.14 | UEFA Champions League | l16y01 | Qualifying league     | CL     | 2016 |    1 | Sporting Clube         |        2 |        1 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.09.27 | UEFA Champions League | l16y02 | Qualifying league     | CL     | 2016 |    1 | Borussia Dortmund      |        2 |        2 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.10.18 | UEFA Champions League | l16y03 | Qualifying league     | CL     | 2016 |    1 | Legia Warszawa         |        5 |        1 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.11.02 | UEFA Champions League | l16y04 | Qualifying league     | CL     | 2016 |    1 | Legia Warszawa         |        3 |        3 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.11.22 | UEFA Champions League | l16y05 | Qualifying league     | CL     | 2016 |    1 | Sporting Clube         |        2 |        1 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.12.07 | UEFA Champions League | l16y06 | Qualifying league     | CL     | 2016 |    1 | Borussia Dortmund      |        2 |        2 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.12.15 | FIFA Club World Cup   | w16f04 | Semi Final            | CW     | 2016 |    1 | CF América             |        2 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 16.12.18 | FIFA Club World Cup   | w16f02 | Final                 | CW     | 2016 |    1 | Kashima Antlers        |        4 |        2 |      120 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 17.02.15 | UEFA Champions League | l16161 | Round16 1st leg       | CL     | 2016 |    1 | SSC Napoli             |        3 |        1 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 17.03.07 | UEFA Champions League | l16162 | Round16 2nd leg       | CL     | 2016 |    1 | SSC Napoli             |        3 |        1 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 17.04.12 | UEFA Champions League | l16081 | Quarter Final 1st leg | CL     | 2016 |    1 | FC Bayern München      |        2 |        1 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 17.04.18 | UEFA Champions League | l16082 | Quarter Final 2nd leg | CL     | 2016 |    1 | FC Bayern München      |        4 |        2 |      120 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 17.05.02 | UEFA Champions League | l16041 | Semi Final 1st leg    | CL     | 2016 |    1 | Atletico Madrid        |        3 |        0 |       46 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 17.06.03 | UEFA Champions League | l16011 | Final                 | CL     | 2016 |    1 | Juventus FC            |        4 |        1 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 17.09.13 | UEFA Champions League | l17y01 | Qualifying league     | CL     | 2017 |    1 | APOEL                  |        3 |        0 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 17.09.26 | UEFA Champions League | l17y02 | Qualifying league     | CL     | 2017 |    1 | Borussia Dortmund      |        3 |        1 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 17.11.21 | UEFA Champions League | l17y05 | Qualifying league     | CL     | 2017 |    1 | APOEL                  |        6 |        0 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 17.12.13 | FIFA Club World Cup   | w17f04 | Semi Final            | CW     | 2017 |    1 | Al Jazira              |        2 |        1 |        0 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 17.12.16 | FIFA Club World Cup   | w17f02 | Final                 | CW     | 2017 |    1 | Gremio                 |        1 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 18.03.06 | UEFA Champions League | l17162 | Round16 2nd leg       | CL     | 2017 |    1 | Paris Saint-Germain FC |        2 |        1 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 18.04.03 | UEFA Champions League | l17081 | Quarter Final 1st leg | CL     | 2017 |    1 | Juventus FC            |        3 |        0 |       90 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 18.04.11 | UEFA Champions League | l17082 | Quarter Final 2nd leg | CL     | 2017 |    1 | Juventus FC            |        1 |        3 |       90 |    0 |      1 |   0
 DC02 | Daniel Carvajal    | DF       | 18.04.25 | UEFA Champions League | l17041 | Semi Final 1st leg    | CL     | 2017 |    1 | FC Bayern München      |        2 |        1 |       67 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 18.05.26 | UEFA Champions League | l17011 | Final                 | CL     | 2017 |    1 | Liverpool FC           |        3 |        1 |       37 |    0 |      0 |   0
 DC02 | Daniel Carvajal    | DF       | 18.09.19 | UEFA Champions League | l18y01 | Qualifying league     | CL     | 2018 |   16 | AS Roma                |        3 |        0 |       90 |    0 |      0 |   0
